"group","species_name","indval","pval","padj","freq"
7,"Epinephelus labriformis",0.242424242424242,0.001,1,8
7,"Epinephelus labriformis",0.242424242424242,0.001,1,8
7,"Epinephelus labriformis",0.242424242424242,0.001,1,8
7,"Epinephelus labriformis",0.235236367073242,0.001,1,36
7,"Epinephelus labriformis",0.232265955955121,0.001,1,16
7,"Epinephelus labriformis",0.230092011174616,0.001,1,13
7,"Epinephelus labriformis",0.2244551765501,0.001,1,14
7,"Epinephelus labriformis",0.212121212121212,0.001,1,7
7,"Epinephelus labriformis",0.212121212121212,0.001,1,7
7,"Epinephelus labriformis",0.211636936978363,0.001,1,10
7,"Epinephelus labriformis",0.197659777387837,0.001,1,12
7,"Epinephelus labriformis",0.197280834084727,0.001,1,29
7,"Epinephelus labriformis",0.194092044270254,0.001,1,39
7,"Epinephelus labriformis",0.189992931810573,0.001,1,15
7,"Epinephelus labriformis",0.187410747766679,0.001,1,21
7,"Epinephelus labriformis",0.183997165206078,0.001,1,10
7,"Epinephelus labriformis",0.18363802559415,0.001,1,13
7,"Epinephelus labriformis",0.182239377447736,0.015,1,115
7,"Epinephelus labriformis",0.174604677478097,0.036,1,246
7,"Epinephelus labriformis",0.168712847451305,0.018,1,94
7,"Epinephelus labriformis",0.166651080109271,0.001,1,29
7,"Epinephelus labriformis",0.164891519003775,0.001,1,37
7,"Epinephelus labriformis",0.163628534519879,0.001,1,14
7,"Epinephelus labriformis",0.159116604353781,0.005,1,47
7,"Epinephelus labriformis",0.153848276903357,0.001,1,16
7,"Epinephelus labriformis",0.151515151515152,0.001,1,5
7,"Epinephelus labriformis",0.151162567071177,0.003,1,6
7,"Epinephelus labriformis",0.14768307524609,0.001,1,7
7,"Epinephelus labriformis",0.141991287866948,0.002,1,9
7,"Epinephelus labriformis",0.138768364878728,0.002,1,16
7,"Epinephelus labriformis",0.136213271064409,0.001,1,7
7,"Epinephelus labriformis",0.134104627303172,0.003,1,31
7,"Epinephelus labriformis",0.133177462980791,0.001,1,12
7,"Epinephelus labriformis",0.129701621019292,0.002,1,15
7,"Epinephelus labriformis",0.129633740024896,0.002,1,23
7,"Epinephelus labriformis",0.129019357250601,0.002,1,15
7,"Epinephelus labriformis",0.128838180432825,0.002,1,13
7,"Epinephelus labriformis",0.128168592002246,0.017,1,13
7,"Epinephelus labriformis",0.127600405113058,0.019,1,13
7,"Epinephelus labriformis",0.125642355128589,0.009,1,26
7,"Epinephelus labriformis",0.125092310965917,0.002,1,15
7,"Epinephelus labriformis",0.124988538659864,0.003,1,19
7,"Epinephelus labriformis",0.123582615108653,0.015,1,13
7,"Epinephelus labriformis",0.123030303030303,0.001,1,7
7,"Epinephelus labriformis",0.122327103823966,0.002,1,15
7,"Epinephelus labriformis",0.122271318807083,0.001,1,12
7,"Epinephelus labriformis",0.122093300538927,0.008,1,27
7,"Epinephelus labriformis",0.122088848221404,0.001,1,20
7,"Epinephelus labriformis",0.121212121212121,0.001,1,4
7,"Epinephelus labriformis",0.121212121212121,0.002,1,4
7,"Epinephelus labriformis",0.121212121212121,0.002,1,4
7,"Epinephelus labriformis",0.119703995753098,0.003,1,20
7,"Epinephelus labriformis",0.116003787878788,0.003,1,7
7,"Epinephelus labriformis",0.114523581194494,0.024,1,49
7,"Epinephelus labriformis",0.112765488617029,0.012,1,38
7,"Epinephelus labriformis",0.111905371247471,0.002,1,6
7,"Epinephelus labriformis",0.11124908095863,0.006,1,26
7,"Epinephelus labriformis",0.109661095509027,0.003,1,26
7,"Epinephelus labriformis",0.108004164714837,0.004,1,14
7,"Epinephelus labriformis",0.107445909178777,0.012,1,8
7,"Epinephelus labriformis",0.106230847803882,0.001,1,5
7,"Epinephelus labriformis",0.106160869103648,0.01,1,6
7,"Epinephelus labriformis",0.105906113473733,0.018,1,40
7,"Epinephelus labriformis",0.105710593195051,0.019,1,32
7,"Epinephelus labriformis",0.105574164254407,0.004,1,12
7,"Epinephelus labriformis",0.103971784399906,0.002,1,10
7,"Epinephelus labriformis",0.103777501037775,0.002,1,7
7,"Epinephelus labriformis",0.103386809269162,0.002,1,5
7,"Epinephelus labriformis",0.103254769921437,0.001,1,5
7,"Epinephelus labriformis",0.102963220204868,0.036,1,52
7,"Epinephelus labriformis",0.102083333333333,0.005,1,17
7,"Epinephelus labriformis",0.10196080769655,0.005,1,21
7,"Epinephelus labriformis",0.10134109910547,0.005,1,9
7,"Epinephelus labriformis",0.100345159427728,0.004,1,13
7,"Epinephelus labriformis",0.100187542801986,0.011,1,54
7,"Epinephelus labriformis",0.0997394026884643,0.003,1,20
7,"Epinephelus labriformis",0.0997278992833368,0.015,1,31
7,"Epinephelus labriformis",0.0982190692834276,0.004,1,17
7,"Epinephelus labriformis",0.0958572505245147,0.02,1,39
7,"Epinephelus labriformis",0.0953632950501444,0.008,1,17
7,"Epinephelus labriformis",0.0953381399469863,0.006,1,7
7,"Epinephelus labriformis",0.0953293856487231,0.014,1,10
7,"Epinephelus labriformis",0.0948863149026452,0.005,1,18
7,"Epinephelus labriformis",0.0946883574888547,0.007,1,9
7,"Epinephelus labriformis",0.0938967136150235,0.011,1,7
7,"Epinephelus labriformis",0.093199361380355,0.029,1,50
7,"Epinephelus labriformis",0.0930788654133456,0.018,1,11
7,"Epinephelus labriformis",0.091316754993885,0.002,1,7
7,"Epinephelus labriformis",0.091121619467616,0.007,1,10
7,"Epinephelus labriformis",0.0909090909090909,0.008,1,3
7,"Epinephelus labriformis",0.0909090909090909,0.007,1,3
7,"Epinephelus labriformis",0.0909090909090909,0.008,1,3
7,"Epinephelus labriformis",0.0909090909090909,0.007,1,3
7,"Epinephelus labriformis",0.0909090909090909,0.005,1,3
7,"Epinephelus labriformis",0.0909090909090909,0.002,1,3
7,"Epinephelus labriformis",0.0909090909090909,0.01,1,3
7,"Epinephelus labriformis",0.0909090909090909,0.01,1,3
7,"Epinephelus labriformis",0.0899008993526952,0.008,1,12
7,"Epinephelus labriformis",0.0898340321430928,0.009,1,10
7,"Epinephelus labriformis",0.0897950916517571,0.015,1,4
7,"Epinephelus labriformis",0.0889469947717488,0.013,1,44
7,"Epinephelus labriformis",0.0888211693920586,0.002,1,8
7,"Epinephelus labriformis",0.0879120879120879,0.006,1,6
7,"Epinephelus labriformis",0.0863033486794286,0.016,1,31
7,"Epinephelus labriformis",0.0859524866074009,0.04,1,24
7,"Epinephelus labriformis",0.0853586746278698,0.016,1,4
7,"Epinephelus labriformis",0.0848484848484849,0.009,1,6
7,"Epinephelus labriformis",0.0846394984326019,0.021,1,4
7,"Epinephelus labriformis",0.0839564475928112,0.007,1,7
7,"Epinephelus labriformis",0.082795264813935,0.01,1,8
7,"Epinephelus labriformis",0.0826542889900945,0.008,1,13
7,"Epinephelus labriformis",0.0825426827206513,0.008,1,9
7,"Epinephelus labriformis",0.0824524312896406,0.018,1,5
7,"Epinephelus labriformis",0.0823010707537266,0.022,1,6
7,"Epinephelus labriformis",0.081008100810081,0.005,1,4
7,"Epinephelus labriformis",0.0808080808080808,0.008,1,4
7,"Epinephelus labriformis",0.0808080808080808,0.018,1,8
7,"Epinephelus labriformis",0.0804924242424242,0.004,1,9
7,"Epinephelus labriformis",0.0797682575513784,0.018,1,19
7,"Epinephelus labriformis",0.0796536796536797,0.005,1,9
7,"Epinephelus labriformis",0.079442803731644,0.016,1,11
7,"Epinephelus labriformis",0.0794172288114361,0.012,1,6
7,"Epinephelus labriformis",0.0792933157125965,0.025,1,8
7,"Epinephelus labriformis",0.0786890553266495,0.039,1,6
7,"Epinephelus labriformis",0.0779407911972753,0.008,1,4
7,"Epinephelus labriformis",0.077639751552795,0.034,1,6
7,"Epinephelus labriformis",0.0773694390715667,0.015,1,8
7,"Epinephelus labriformis",0.0772572137759851,0.02,1,6
7,"Epinephelus labriformis",0.077244494635799,0.035,1,7
7,"Epinephelus labriformis",0.0772115061099761,0.016,1,5
7,"Epinephelus labriformis",0.0770353111821123,0.009,1,8
7,"Epinephelus labriformis",0.0769818972257305,0.007,1,6
7,"Epinephelus labriformis",0.0767745114852525,0.034,1,26
7,"Epinephelus labriformis",0.076741440377804,0.027,1,4
7,"Epinephelus labriformis",0.0767012687427912,0.01,1,13
7,"Epinephelus labriformis",0.076692529325938,0.029,1,9
7,"Epinephelus labriformis",0.0765968725152399,0.014,1,4
7,"Epinephelus labriformis",0.0763032821885519,0.012,1,11
7,"Epinephelus labriformis",0.0754716981132076,0.029,1,4
7,"Epinephelus labriformis",0.0752656434474616,0.037,1,6
7,"Epinephelus labriformis",0.0749852313751231,0.009,1,9
7,"Epinephelus labriformis",0.0749643027129938,0.009,1,7
7,"Epinephelus labriformis",0.0748499524946122,0.013,1,10
7,"Epinephelus labriformis",0.0747669991558565,0.019,1,8
7,"Epinephelus labriformis",0.0744207238934189,0.011,1,7
7,"Epinephelus labriformis",0.0738150738150738,0.018,1,4
7,"Epinephelus labriformis",0.073117231294175,0.01,1,8
7,"Epinephelus labriformis",0.072887864326001,0.024,1,7
7,"Epinephelus labriformis",0.0727695169651332,0.022,1,5
7,"Epinephelus labriformis",0.0724729815638907,0.031,1,5
7,"Epinephelus labriformis",0.0721162602364977,0.032,1,26
7,"Epinephelus labriformis",0.071969696969697,0.046,1,5
7,"Epinephelus labriformis",0.0712000698914638,0.043,1,12
7,"Epinephelus labriformis",0.0711071107110711,0.011,1,4
7,"Epinephelus labriformis",0.0709385239570375,0.028,1,23
7,"Epinephelus labriformis",0.0697112522174376,0.039,1,12
7,"Epinephelus labriformis",0.0695381386627084,0.027,1,12
7,"Epinephelus labriformis",0.0690667357334024,0.038,1,5
7,"Epinephelus labriformis",0.0690595338952629,0.023,1,14
7,"Epinephelus labriformis",0.068576584705617,0.025,1,4
7,"Epinephelus labriformis",0.0685461068971594,0.034,1,25
7,"Epinephelus labriformis",0.0685006293817226,0.023,1,6
7,"Epinephelus labriformis",0.0679293924867721,0.029,1,27
7,"Epinephelus labriformis",0.0677686143420213,0.035,1,12
7,"Epinephelus labriformis",0.0677549815277935,0.038,1,23
7,"Epinephelus labriformis",0.0674157303370786,0.019,1,5
7,"Epinephelus labriformis",0.0667556742323098,0.018,1,10
7,"Epinephelus labriformis",0.0667223808131247,0.035,1,7
7,"Epinephelus labriformis",0.0665858541356762,0.016,1,10
7,"Epinephelus labriformis",0.0662921946859703,0.041,1,13
7,"Epinephelus labriformis",0.0657257506572575,0.032,1,7
7,"Epinephelus labriformis",0.0655719868039989,0.048,1,12
7,"Epinephelus labriformis",0.065513024449001,0.03,1,11
7,"Epinephelus labriformis",0.0653367015217414,0.025,1,15
7,"Epinephelus labriformis",0.0652680652680653,0.02,1,4
7,"Epinephelus labriformis",0.0652346116210801,0.014,1,8
7,"Epinephelus labriformis",0.0651289009497965,0.046,1,5
7,"Epinephelus labriformis",0.06507915411937,0.033,1,13
7,"Epinephelus labriformis",0.0650540716114487,0.05,1,7
7,"Epinephelus labriformis",0.0647297149106558,0.019,1,12
7,"Epinephelus labriformis",0.0646183931640542,0.033,1,9
7,"Epinephelus labriformis",0.0644587003898217,0.027,1,14
7,"Epinephelus labriformis",0.063927213766835,0.044,1,8
7,"Epinephelus labriformis",0.0638843775042148,0.037,1,21
7,"Epinephelus labriformis",0.0634952630518041,0.033,1,6
7,"Epinephelus labriformis",0.0633861551292744,0.025,1,4
7,"Epinephelus labriformis",0.0630918997399557,0.041,1,9
7,"Epinephelus labriformis",0.0624262546991192,0.049,1,10
7,"Epinephelus labriformis",0.061759917389633,0.04,1,11
7,"Epinephelus labriformis",0.0617578943498879,0.033,1,10
7,"Epinephelus labriformis",0.0617495711835334,0.043,1,5
7,"Epinephelus labriformis",0.0615871328272384,0.046,1,7
7,"Epinephelus labriformis",0.0613564386201106,0.035,1,13
7,"Epinephelus labriformis",0.061319073083779,0.032,1,9
7,"Epinephelus labriformis",0.0610227896719708,0.044,1,13
7,"Epinephelus labriformis",0.0607217210270645,0.046,1,10
7,"Epinephelus labriformis",0.0606060606060606,0.047,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.041,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.044,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.045,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.04,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.037,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.039,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.039,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.046,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.045,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.044,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.031,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.037,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.037,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.044,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.04,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.043,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.042,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.043,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.036,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.047,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.039,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.032,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.044,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.035,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.048,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.033,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.04,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.046,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.041,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.031,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.047,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.042,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.035,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.041,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.046,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.042,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.045,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.046,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.04,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.042,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.039,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.043,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.035,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.039,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.048,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.042,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.049,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.046,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.048,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.046,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.045,1,2
7,"Epinephelus labriformis",0.0606060606060606,0.044,1,2
7,"Epinephelus labriformis",0.0601942373960191,0.045,1,13
7,"Epinephelus labriformis",0.060069599438146,0.035,1,14
7,"Epinephelus labriformis",0.0597428375653209,0.035,1,13
7,"Epinephelus labriformis",0.0596909836584382,0.046,1,14
7,"Epinephelus labriformis",0.0592138306590182,0.033,1,6
7,"Epinephelus labriformis",0.0588306654265859,0.042,1,11
7,"Epinephelus labriformis",0.0582831802343997,0.031,1,3
7,"Epinephelus labriformis",0.0580834942431209,0.035,1,9
7,"Epinephelus labriformis",0.057999641577582,0.042,1,6
7,"Epinephelus labriformis",0.0578512396694215,0.023,1,4
7,"Epinephelus labriformis",0.0576250941289502,0.038,1,9
7,"Epinephelus labriformis",0.0575582093412023,0.027,1,3
7,"Epinephelus labriformis",0.0575310905799657,0.043,1,9
7,"Epinephelus labriformis",0.0574508248296993,0.035,1,7
7,"Epinephelus labriformis",0.0574162679425837,0.043,1,3
7,"Epinephelus labriformis",0.0569877883310719,0.034,1,3
7,"Epinephelus labriformis",0.0568181818181818,0.046,1,3
7,"Epinephelus labriformis",0.0567074251284778,0.032,1,3
7,"Epinephelus labriformis",0.0565500941042588,0.034,1,13
7,"Epinephelus labriformis",0.0565118357696854,0.033,1,7
7,"Epinephelus labriformis",0.0564017854374889,0.045,1,13
7,"Epinephelus labriformis",0.0563049853372434,0.037,1,3
7,"Epinephelus labriformis",0.0562770562770563,0.033,1,3
7,"Epinephelus labriformis",0.0561675341968285,0.038,1,3
7,"Epinephelus labriformis",0.0558213716108453,0.037,1,3
7,"Epinephelus labriformis",0.0557575757575758,0.036,1,6
7,"Epinephelus labriformis",0.0557346312396461,0.049,1,6
7,"Epinephelus labriformis",0.0554045001379202,0.027,1,3
7,"Epinephelus labriformis",0.0553471609296852,0.039,1,5
7,"Epinephelus labriformis",0.0549505064742734,0.042,1,17
7,"Epinephelus labriformis",0.0547797098837733,0.047,1,5
7,"Epinephelus labriformis",0.0544288213568328,0.047,1,5
7,"Epinephelus labriformis",0.0542325743090561,0.026,1,3
7,"Epinephelus labriformis",0.0542118432026689,0.036,1,4
7,"Epinephelus labriformis",0.0540818954416688,0.035,1,5
7,"Epinephelus labriformis",0.0539699585587818,0.031,1,8
7,"Epinephelus labriformis",0.0535885167464115,0.035,1,3
7,"Epinephelus labriformis",0.0532131259043898,0.049,1,6
7,"Epinephelus labriformis",0.0529616619289872,0.048,1,10
7,"Epinephelus labriformis",0.0516095056283326,0.045,1,10
7,"Epinephelus labriformis",0.0505684194517319,0.035,1,3
7,"Epinephelus labriformis",0.0490296220633299,0.039,1,4
7,"Epinephelus labriformis",0.0476676881171263,0.038,1,8
8,"Johnrandallia nigrirostris",0.428571428571429,0.001,1,15
8,"Johnrandallia nigrirostris",0.250404332287381,0.001,1,20
8,"Johnrandallia nigrirostris",0.242978263549924,0.001,1,15
8,"Johnrandallia nigrirostris",0.23780880773362,0.001,1,12
8,"Johnrandallia nigrirostris",0.228392657621708,0.001,1,9
8,"Johnrandallia nigrirostris",0.22832048754257,0.001,1,9
8,"Johnrandallia nigrirostris",0.227757058922276,0.001,1,12
8,"Johnrandallia nigrirostris",0.227683458543963,0.001,1,11
8,"Johnrandallia nigrirostris",0.142857142857143,0.001,1,5
8,"Johnrandallia nigrirostris",0.141184902054467,0.001,1,6
8,"Johnrandallia nigrirostris",0.140844781074143,0.002,1,10
8,"Johnrandallia nigrirostris",0.114285714285714,0.004,1,4
8,"Johnrandallia nigrirostris",0.114285714285714,0.002,1,4
8,"Johnrandallia nigrirostris",0.114285714285714,0.001,1,4
8,"Johnrandallia nigrirostris",0.114285714285714,0.002,1,4
8,"Johnrandallia nigrirostris",0.114209557173592,0.004,1,5
8,"Johnrandallia nigrirostris",0.114159152032906,0.003,1,5
8,"Johnrandallia nigrirostris",0.113685023491301,0.005,1,5
8,"Johnrandallia nigrirostris",0.112951493454874,0.026,1,14
8,"Johnrandallia nigrirostris",0.109293737106181,0.003,1,5
8,"Johnrandallia nigrirostris",0.0996121999790378,0.004,1,7
8,"Johnrandallia nigrirostris",0.0857142857142857,0.014,1,3
8,"Johnrandallia nigrirostris",0.0857142857142857,0.011,1,3
8,"Johnrandallia nigrirostris",0.0857142857142857,0.018,1,3
8,"Johnrandallia nigrirostris",0.0857142857142857,0.011,1,3
8,"Johnrandallia nigrirostris",0.0857142857142857,0.016,1,3
8,"Johnrandallia nigrirostris",0.0856792541274716,0.016,1,4
8,"Johnrandallia nigrirostris",0.0850469741572076,0.039,1,11
8,"Johnrandallia nigrirostris",0.0849204249045477,0.014,1,4
8,"Johnrandallia nigrirostris",0.08486945327272,0.02,1,4
8,"Johnrandallia nigrirostris",0.0847279605882854,0.026,1,5
8,"Johnrandallia nigrirostris",0.083429097583871,0.05,1,6
8,"Johnrandallia nigrirostris",0.0787654222225455,0.038,1,5
8,"Johnrandallia nigrirostris",0.0785857900096613,0.022,1,6
8,"Johnrandallia nigrirostris",0.0773577397532829,0.024,1,4
8,"Johnrandallia nigrirostris",0.073416572077185,0.043,1,5
8,"Johnrandallia nigrirostris",0.0656353209448555,0.05,1,9
9,"Microspathodon dorsalis",0.705871691283801,0.001,1,32
9,"Microspathodon dorsalis",0.609828932527964,0.001,1,25
9,"Microspathodon dorsalis",0.488314747983478,0.001,1,22
9,"Microspathodon dorsalis",0.471707709949591,0.001,1,18
9,"Microspathodon dorsalis",0.372247727251376,0.001,1,22
9,"Microspathodon dorsalis",0.3656926789839,0.001,1,15
9,"Microspathodon dorsalis",0.274766408919097,0.001,1,13
9,"Microspathodon dorsalis",0.265427366569936,0.001,1,31
9,"Microspathodon dorsalis",0.246457695664675,0.001,1,11
9,"Microspathodon dorsalis",0.23904986522911,0.002,1,11
9,"Microspathodon dorsalis",0.234799485848018,0.001,1,13
9,"Microspathodon dorsalis",0.229322101221613,0.022,1,77
9,"Microspathodon dorsalis",0.183597828380312,0.047,1,150
9,"Microspathodon dorsalis",0.167873644494474,0.003,1,15
9,"Microspathodon dorsalis",0.15949604610642,0.001,1,10
9,"Microspathodon dorsalis",0.150550768212039,0.001,1,8
9,"Microspathodon dorsalis",0.13872631898383,0.002,1,6
9,"Microspathodon dorsalis",0.13315494393476,0.001,1,7
9,"Microspathodon dorsalis",0.132858980148835,0.005,1,13
9,"Microspathodon dorsalis",0.118267983767165,0.004,1,34
9,"Microspathodon dorsalis",0.111111111111111,0.001,1,4
9,"Microspathodon dorsalis",0.111111111111111,0.001,1,4
9,"Microspathodon dorsalis",0.111111111111111,0.001,1,4
9,"Microspathodon dorsalis",0.111111111111111,0.002,1,4
9,"Microspathodon dorsalis",0.108326888373292,0.002,1,5
9,"Microspathodon dorsalis",0.103712084478207,0.009,1,6
9,"Microspathodon dorsalis",0.101296498243063,0.003,1,5
9,"Microspathodon dorsalis",0.097590001325114,0.003,1,16
9,"Microspathodon dorsalis",0.0966511020736055,0.004,1,7
9,"Microspathodon dorsalis",0.0942432997394298,0.008,1,18
9,"Microspathodon dorsalis",0.0884992820047969,0.011,1,27
9,"Microspathodon dorsalis",0.0881856540084388,0.003,1,14
9,"Microspathodon dorsalis",0.0867361155430659,0.012,1,14
9,"Microspathodon dorsalis",0.0833333333333333,0.01,1,3
9,"Microspathodon dorsalis",0.0833333333333333,0.012,1,3
9,"Microspathodon dorsalis",0.0833333333333333,0.017,1,3
9,"Microspathodon dorsalis",0.0833333333333333,0.01,1,3
9,"Microspathodon dorsalis",0.0832673160808247,0.014,1,4
9,"Microspathodon dorsalis",0.0820545609548167,0.017,1,4
9,"Microspathodon dorsalis",0.0813652454166006,0.01,1,7
9,"Microspathodon dorsalis",0.079849012775842,0.017,1,4
9,"Microspathodon dorsalis",0.0786178951142094,0.05,1,16
9,"Microspathodon dorsalis",0.0776053215077605,0.025,1,10
9,"Microspathodon dorsalis",0.0772077590607453,0.017,1,4
9,"Microspathodon dorsalis",0.0770997218236616,0.022,1,11
9,"Microspathodon dorsalis",0.0769486658251228,0.01,1,23
9,"Microspathodon dorsalis",0.0748826291079812,0.021,1,4
9,"Microspathodon dorsalis",0.0735294117647059,0.022,1,4
9,"Microspathodon dorsalis",0.0694333601355046,0.037,1,25
9,"Microspathodon dorsalis",0.0689097468495977,0.034,1,10
9,"Microspathodon dorsalis",0.0679890757510421,0.025,1,9
9,"Microspathodon dorsalis",0.067188137413092,0.045,1,28
9,"Microspathodon dorsalis",0.066798528697342,0.026,1,10
9,"Microspathodon dorsalis",0.0656532436843772,0.021,1,8
9,"Microspathodon dorsalis",0.0651335187699663,0.047,1,19
9,"Microspathodon dorsalis",0.0639428666334496,0.022,1,7
9,"Microspathodon dorsalis",0.0637925880629179,0.028,1,15
9,"Microspathodon dorsalis",0.0596646942800789,0.026,1,5
9,"Microspathodon dorsalis",0.0592841901493654,0.032,1,8
9,"Microspathodon dorsalis",0.0569610889184791,0.036,1,11
9,"Microspathodon dorsalis",0.0568432671081678,0.04,1,4
9,"Microspathodon dorsalis",0.0563114929942341,0.032,1,10
9,"Microspathodon dorsalis",0.0550889635436108,0.036,1,5
9,"Microspathodon dorsalis",0.0544708545557442,0.05,1,7
9,"Microspathodon dorsalis",0.0541351820604993,0.05,1,5
9,"Microspathodon dorsalis",0.0514455782312925,0.042,1,4
10,"Prionurus laticlavius",0.424242424242424,0.001,1,14
10,"Prionurus laticlavius",0.363585861349031,0.001,1,13
10,"Prionurus laticlavius",0.348496575976759,0.001,1,17
10,"Prionurus laticlavius",0.299638278245909,0.001,1,13
10,"Prionurus laticlavius",0.272727272727273,0.001,1,9
10,"Prionurus laticlavius",0.272727272727273,0.001,1,9
10,"Prionurus laticlavius",0.272521048192142,0.001,1,13
10,"Prionurus laticlavius",0.271188982478942,0.001,1,17
10,"Prionurus laticlavius",0.252627696846764,0.001,1,11
10,"Prionurus laticlavius",0.247336150695292,0.001,1,35
10,"Prionurus laticlavius",0.244297324114704,0.001,1,13
10,"Prionurus laticlavius",0.241506184191627,0.001,1,13
10,"Prionurus laticlavius",0.238885202388852,0.001,1,9
10,"Prionurus laticlavius",0.231974921630094,0.001,1,9
10,"Prionurus laticlavius",0.215545648381469,0.001,1,9
10,"Prionurus laticlavius",0.212121212121212,0.001,1,7
10,"Prionurus laticlavius",0.208673955152828,0.001,1,10
10,"Prionurus laticlavius",0.207607994842037,0.001,1,8
10,"Prionurus laticlavius",0.200426306783421,0.001,1,10
10,"Prionurus laticlavius",0.198551168248138,0.001,1,8
10,"Prionurus laticlavius",0.194922194922195,0.001,1,8
10,"Prionurus laticlavius",0.191424675996302,0.001,1,14
10,"Prionurus laticlavius",0.181818181818182,0.001,1,6
10,"Prionurus laticlavius",0.181818181818182,0.001,1,6
10,"Prionurus laticlavius",0.180426321622806,0.001,1,11
10,"Prionurus laticlavius",0.179068078040681,0.001,1,9
10,"Prionurus laticlavius",0.175269645608629,0.001,1,11
10,"Prionurus laticlavius",0.173818377532048,0.001,1,12
10,"Prionurus laticlavius",0.171562370069953,0.001,1,12
10,"Prionurus laticlavius",0.167486602292564,0.001,1,9
10,"Prionurus laticlavius",0.166469038208169,0.001,1,8
10,"Prionurus laticlavius",0.164864135996961,0.001,1,11
10,"Prionurus laticlavius",0.163538805165464,0.001,1,11
10,"Prionurus laticlavius",0.156119498875683,0.001,1,7
10,"Prionurus laticlavius",0.15564738292011,0.001,1,7
10,"Prionurus laticlavius",0.151515151515152,0.001,1,5
10,"Prionurus laticlavius",0.151515151515152,0.001,1,5
10,"Prionurus laticlavius",0.151515151515152,0.001,1,5
10,"Prionurus laticlavius",0.151515151515152,0.001,1,5
10,"Prionurus laticlavius",0.151515151515152,0.001,1,5
10,"Prionurus laticlavius",0.148856990962254,0.002,1,6
10,"Prionurus laticlavius",0.142584061922221,0.002,1,7
10,"Prionurus laticlavius",0.141785957736878,0.001,1,10
10,"Prionurus laticlavius",0.141051773338769,0.001,1,7
10,"Prionurus laticlavius",0.139762403913347,0.001,1,8
10,"Prionurus laticlavius",0.137952212406963,0.006,1,7
10,"Prionurus laticlavius",0.136710617626648,0.002,1,7
10,"Prionurus laticlavius",0.132577315110005,0.005,1,15
10,"Prionurus laticlavius",0.131818181818182,0.001,1,7
10,"Prionurus laticlavius",0.125309943920303,0.018,1,35
10,"Prionurus laticlavius",0.125296402572359,0.001,1,9
10,"Prionurus laticlavius",0.124430789488122,0.001,1,9
10,"Prionurus laticlavius",0.123723869713175,0.002,1,7
10,"Prionurus laticlavius",0.121212121212121,0.004,1,4
10,"Prionurus laticlavius",0.121212121212121,0.001,1,4
10,"Prionurus laticlavius",0.121212121212121,0.001,1,4
